track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
670,a,Durga Devi Special Songs,Amma Durgamma Thalli,25,299559,False,0.768,0.708,10,-8.796,1,0.0402,0.412,0.0,0.307,0.89,105.995,4,unknown
671,a,Durgamma Songs,Durgamma,24,281959,False,0.807,0.827,0,-3.813,0,0.105,0.559,0.0,0.365,0.859,105.033,4,unknown
672,a,Durgamma Songs,Vepa Chettuku Uyyala,24,419279,False,0.686,0.993,0,-2.014,0,0.213,0.338,0.000109,0.12,0.422,82.469,4,unknown
673,a,Durgamma Songs,Dayagala Thallivi Neevammo,22,261877,False,0.679,0.938,9,-1.966,1,0.226,0.0383,0.0,0.138,0.562,112.677,4,unknown
674,a,Durgamma Songs,Maa Inti Thalli,19,316199,False,0.551,0.97,6,0.009,0,0.123,0.179,0.0,0.204,0.44,140.047,4,unknown
675,a,Durgamma Songs,Dandalu Dandalu Thalli,18,294704,False,0.771,0.88,7,-3.508,1,0.137,0.0849,2.39e-06,0.114,0.669,79.996,4,unknown
676,a,Durgamma Songs,Puli Neeku Vahanamai,18,281079,False,0.807,0.87,0,-3.602,0,0.15,0.529,0.0,0.124,0.824,105.022,4,unknown
677,a,Durgamma Songs,Pattu Cheera Pattu Raika,5,262143,False,0.617,0.965,8,-3.786,1,0.158,0.0738,0.0,0.276,0.88,150.06,4,unknown
678,Aaron May,CHASE,Let Go,77,176531,True,0.87,0.498,9,-8.339,0,0.0622,0.046,0.0,0.146,0.692,110.017,4,conscious hip hop
679,Aaron May,CHASE,"I'm Good Luv, Enjoy.",77,134547,True,0.891,0.586,11,-4.665,1,0.121,0.0833,0.0,0.213,0.954,130.012,4,conscious hip hop
680,Aaron May,CHASE,Cream,67,113555,True,0.87,0.37,1,-6.143,1,0.393,0.12,0.0,0.117,0.747,169.927,4,conscious hip hop
681,Aaron May,Ride,Ride,67,190605,True,0.677,0.497,10,-8.064,0,0.303,0.365,3.63e-05,0.12,0.46,172.164,4,conscious hip hop
682,Aaron May,No Recognition,No Recognition,65,147441,True,0.717,0.454,2,-10.401,1,0.155,0.19,0.0,0.134,0.75,118.566,4,conscious hip hop
683,Aaron May,CHASE,Make It,64,77374,True,0.589,0.0941,10,-14.447,0,0.138,0.985,8.55e-06,0.108,0.376,91.987,4,conscious hip hop
684,Aaron May,CHASE,In Love,62,232510,True,0.718,0.474,1,-6.572,0,0.093,0.648,0.0,0.13,0.319,74.942,4,conscious hip hop
685,Aaron May,Summer 19',Chains,61,150278,True,0.964,0.376,0,-5.996,1,0.328,0.462,1.59e-06,0.102,0.68,122.112,4,conscious hip hop
686,Aaron May,CHASE,Dreams,60,162213,True,0.847,0.509,10,-4.316,0,0.237,0.242,0.0,0.105,0.882,77.017,4,conscious hip hop
687,Aaron May,WOKEUPTHINKINBOUT / HIDDEN VOICES,HIDDEN VOICES,58,150928,True,0.749,0.531,11,-10.854,0,0.0736,0.775,0.0114,0.116,0.88,140.002,4,conscious hip hop
688,A,Stóra barnaplatan 2,Við eigum hvorn annar að,0,215899,False,0.622,0.315,5,-10.767,1,0.0329,0.486,0.0,0.151,0.634,119.973,4,unknown
689,A,Maine Unko Sajan Chun Liya,Dil Se Jekra Ke Chahee,19,199865,False,0.454,0.823,6,-4.938,0,0.0659,0.547,7.79e-06,0.488,0.823,172.048,4,unknown
690,A,Ljóstillífun,Kontrast,0,375277,False,0.599,0.535,1,-17.004,0,0.0453,0.92,0.936,0.0797,0.561,110.014,4,unknown
691,A,Sholay Title Music - Recreated,Sholay Title Music - Recreated,5,174837,False,0.541,0.805,7,-5.903,1,0.0336,0.0224,0.569,0.245,0.795,94.944,4,unknown
692,A,Away,Away,4,306545,False,0.333,0.363,4,-15.557,0,0.0678,0.309,0.117,0.23,0.124,146.621,4,unknown
693,A,BACHATA Mix Dubai 2012,Amarte siempre - Bachata,0,204405,False,0.898,0.518,8,-8.508,1,0.0417,0.036,0.000273,0.0583,0.913,130.197,4,unknown
694,A,Suanda History Vol. 2,Severity,0,460592,False,0.546,0.971,7,-4.899,1,0.0925,0.00343,0.582,0.337,0.159,136.029,4,unknown
695,A,Jai Gajmukhdhari Namo Namaha,Jai Gajmukhdhari Namo Namaha,2,173984,False,0.606,0.84,1,-4.159,1,0.172,0.349,4.87e-05,0.291,0.594,179.812,4,unknown
696,A,WARUGAKI G COLLECTION VOL.1,NEXT DOOR (prod by GUCHI),1,365800,True,0.674,0.645,1,-6.85,1,0.0797,0.0495,0.0,0.12,0.435,90.024,4,unknown
697,A,Ljóstillífun,Þekja,0,284731,False,0.669,0.266,0,-21.602,0,0.0571,0.838,0.905,0.156,0.164,109.971,4,unknown
698,A,African Groove,African Groove,14,360513,True,0.931,0.788,11,-8.007,0,0.0834,0.0082,0.000408,0.14,0.332,126.021,4,unknown
699,Anne-Marie,Baby Don't Hurt Me,Baby Don't Hurt Me,85,140017,False,0.602,0.91,7,-3.404,1,0.0308,0.00126,0.000174,0.12,0.228,127.944,4,pop
700,Anne-Marie,Rewrite The Stars (with James Arthur & Anne-Marie),Rewrite The Stars (with James Arthur & Anne-Marie),78,218293,False,0.67,0.743,10,-4.993,1,0.0393,0.237,0.0,0.465,0.571,125.944,4,pop
701,Anne-Marie,Speak Your Mind (Deluxe),2002,78,186986,False,0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,4,pop
702,Anne-Marie,Cry Baby,Cry Baby,76,157086,False,0.664,0.762,1,-4.286,1,0.104,0.333,1.26e-06,0.177,0.576,118.979,4,pop
703,Anne-Marie,FRIENDS,FRIENDS,75,202620,True,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,4,pop
704,Anne-Marie,UNHEALTHY (Deluxe),UNHEALTHY (feat. Shania Twain),63,149653,False,0.621,0.66,11,-6.208,0,0.0366,0.00526,0.0,0.072,0.407,119.937,4,pop
705,Anne-Marie,Therapy,Our Song,60,163733,False,0.572,0.759,2,-4.312,1,0.0506,0.127,0.0,0.224,0.519,80.95,4,pop
706,Anne-Marie,Speak Your Mind (Deluxe),Ciao Adios,63,199773,False,0.694,0.853,7,-3.986,1,0.0934,0.136,0.0,0.322,0.501,106.098,4,pop
707,Anne-Marie,~how i'm feeling~,"fuck, i'm lonely",64,198973,True,0.809,0.547,9,-7.305,1,0.0614,0.452,0.0,0.054,0.718,94.992,4,pop
708,Anne-Marie,UNHEALTHY (Deluxe),PSYCHO,54,162666,True,0.506,0.666,9,-4.999,1,0.372,0.014,0.0,0.0271,0.69,81.749,4,pop
709,A,Best Of Debabrata Biswas - Vol - 2,Tora Je Ja Bolish Bhai,0,158766,False,0.608,0.262,11,-12.656,1,0.111,0.988,0.00121,0.248,0.885,157.919,4,unknown
710,A,Best Of Debabrata Biswas - Vol - 2,Baro Asha Kore Esechhi Go,1,157936,False,0.473,0.18,3,-15.663,1,0.0565,0.989,0.691,0.112,0.665,69.951,4,unknown
711,A,Best Of Debabrata Biswas - Vol - 2,Purano Sei Diner Katha,1,184162,False,0.544,0.247,0,-13.946,1,0.0315,0.989,0.27,0.111,0.658,101.628,4,unknown
712,A,Best Of Debabrata Biswas - Vol - 2,Akash Bhara Surja Tara,0,171741,False,0.384,0.14,9,-13.839,1,0.035,0.995,0.00308,0.11,0.337,136.531,4,unknown
713,A,Best Of Debabrata Biswas - Vol - 2,Eso Go Jwele Diye Jao,1,185447,False,0.463,0.271,11,-14.507,1,0.0416,0.995,0.821,0.129,0.564,89.981,4,unknown
714,A,Best Of Debabrata Biswas - Vol - 2,Aaji Jato Tara Tabo Akashe,0,167808,False,0.612,0.335,2,-9.822,1,0.0283,0.968,6.32e-05,0.138,0.677,99.276,4,unknown
715,A,Best Of Debabrata Biswas - Vol - 2,Ja Peyechhi Pratham Dine,0,178304,False,0.217,0.321,10,-11.347,0,0.0389,0.966,0.00513,0.0947,0.192,74.507,4,unknown
716,A,Usha Mangeshkar Marathi Film & Modern Songs Vol 2,Nako Sajni Ga,6,227533,False,0.562,0.692,9,-6.621,0,0.0779,0.871,0.000358,0.235,0.838,97.412,4,unknown
717,A,Best Of Debabrata Biswas - Vol - 2,Sakarun Benu Bajaye Ke jay,0,167422,False,0.394,0.23,1,-12.766,0,0.044,0.946,2.27e-05,0.0881,0.294,146.256,4,unknown
718,A,Best Of Debabrata Biswas - Vol - 2,Rimiki Jhimiki Jhare,0,188073,False,0.523,0.255,10,-11.42,1,0.03,0.956,3.33e-06,0.0507,0.545,102.002,4,unknown
719,Andrew Underberg,Poison (Hazbin Hotel Original Soundtrack),Poison - Hazbin Hotel Original Soundtrack,72,127689,False,0.659,0.783,8,-5.015,1,0.0562,0.0207,0.0,0.0959,0.462,74.983,4,unknown
720,Andrew Underberg,Hazbin Hotel (Original Soundtrack),"Loser, Baby",72,175113,True,0.483,0.528,4,-6.177,1,0.0967,0.497,0.0,0.129,0.628,88.064,4,unknown
721,Andrew Underberg,Hazbin Hotel (Original Soundtrack),Hell’s Greatest Dad,70,133717,False,0.679,0.827,7,-4.583,1,0.187,0.139,0.0,0.233,0.922,120.07,4,unknown
722,Andrew Underberg,Hazbin Hotel (Original Soundtrack),Stayed Gone,70,180475,True,0.382,0.836,9,-5.661,0,0.403,0.0725,0.0,0.23,0.444,201.776,4,unknown
723,Andrew Underberg,Hazbin Hotel (Original Soundtrack),Hell Is Forever,69,140653,True,0.695,0.796,0,-4.522,1,0.0876,0.213,0.0,0.498,0.937,137.969,4,unknown
724,Andrew Underberg,Hazbin Hotel (Original Soundtrack),Respectless,69,95682,True,0.556,0.828,1,-3.888,0,0.315,0.0877,0.0,0.243,0.695,100.957,4,unknown
725,Andrew Underberg,Hazbin Hotel (Original Soundtrack),Out For Love,69,90305,False,0.764,0.875,9,-4.812,0,0.165,0.0249,0.0,0.218,0.968,125.166,4,unknown
726,Andrew Underberg,Hazbin Hotel (Original Soundtrack),You Didn’t Know,68,188677,True,0.507,0.691,4,-5.513,1,0.192,0.384,0.0,0.0857,0.621,145.917,4,unknown
727,Andrew Underberg,Hazbin Hotel (Original Soundtrack),More Than Anything,66,193235,False,0.494,0.454,6,-7.548,1,0.0347,0.669,0.0,0.282,0.242,130.628,4,unknown
728,Andrew Underberg,Hazbin Hotel (Original Soundtrack),Finale,65,230580,True,0.472,0.673,8,-5.515,1,0.0637,0.291,0.0,0.05,0.321,132.57,4,unknown
729,A,Geeked,Geeked,0,70844,True,0.899,0.4,0,-8.924,1,0.238,0.00858,0.0,0.112,0.127,140.036,4,unknown
730,A,Yu & I,Yu & I,0,111725,True,0.664,0.506,1,-8.27,1,0.0424,0.00336,0.0,0.143,0.152,76.542,4,unknown
731,A,Tukaram,Ladki Sun Mazhi,17,54860,False,0.85,0.146,6,-18.18,1,0.534,0.965,0.0,0.553,0.785,106.467,4,unknown
732,A,For Jer,For Jer,13,197973,False,0.657,0.642,1,-8.862,1,0.377,0.109,0.0,0.184,0.74,100.101,4,unknown
733,A,Photocopy,PhotoCopy Theme,4,68112,False,0.798,0.594,8,-6.564,1,0.169,0.00742,0.167,0.11,0.642,176.038,4,unknown
734,Anirudh Ravichander,Jawan,Chaleya,74,200373,False,0.575,0.845,0,-5.28,1,0.0852,0.393,0.0107,0.131,0.439,95.047,4,"desi hip hop, filmi, tamil hip hop"
735,Anirudh Ravichander,"Chuttamalle (From ""Devara Part 1"")","Chuttamalle (From ""Devara Part 1"")",76,222063,False,0.677,0.623,4,-7.404,1,0.0797,0.136,5.24e-06,0.161,0.616,145.56,4,"desi hip hop, filmi, tamil hip hop"
736,Anirudh Ravichander,Indian 2 (Original Motion Picture Soundtrack),Kadharalz,71,234023,False,0.671,0.902,1,-5.411,1,0.298,0.0638,0.00466,0.539,0.735,160.025,4,"desi hip hop, filmi, tamil hip hop"
737,Anirudh Ravichander,"Fear Song (From ""Devara Part 1"") [Telugu]","Fear Song (From ""Devara Part 1"") [Telugu]",71,195064,False,0.642,0.897,1,-6.24,1,0.181,0.0807,0.00651,0.118,0.442,180.093,4,"desi hip hop, filmi, tamil hip hop"
738,Anirudh Ravichander,Jailer (Original Motion Picture Soundtrack),Hukum - Thalaivar Alappara,64,207647,False,0.723,0.892,2,-5.758,1,0.164,0.102,0.0,0.146,0.533,101.996,4,"desi hip hop, filmi, tamil hip hop"
739,Anirudh Ravichander,Leo (Original Motion Picture Soundtrack),Naa Ready,59,248181,False,0.726,0.805,1,-5.576,1,0.153,0.081,0.00784,0.0318,0.572,87.956,4,"desi hip hop, filmi, tamil hip hop"
740,Anirudh Ravichander,"Yaanji (From ""Vikram Vedha"")","Yaanji - From ""Vikram Vedha""",68,270375,False,0.692,0.624,9,-6.492,0,0.0337,0.368,0.0,0.108,0.487,132.896,4,"desi hip hop, filmi, tamil hip hop"
741,Anirudh Ravichander,Leo (Original Motion Picture Soundtrack),Badass,57,229677,False,0.623,0.872,6,-5.192,1,0.0817,0.00735,0.0,0.378,0.545,93.019,4,"desi hip hop, filmi, tamil hip hop"
742,Anirudh Ravichander,"Kannamma (From ""Ispade Rajavum Idhaya Raniyum"")","Kannamma - From ""Ispade Rajavum Idhaya Raniyum""",67,256945,False,0.729,0.695,1,-8.524,1,0.0312,0.522,0.000621,0.113,0.599,127.992,4,"desi hip hop, filmi, tamil hip hop"
743,Anirudh Ravichander,"Hayyoda (From ""Jawan"")","Hayyoda (From ""Jawan"")",67,200142,False,0.576,0.841,0,-5.428,1,0.0773,0.497,0.00559,0.178,0.457,95.149,4,"desi hip hop, filmi, tamil hip hop"
744,Wolfgang Amadeus Mozart,"Mozart: Requiem / Exultate, Jubilate / Laudate Dominum","Requiem in D Minor, K. 626: Sequence: VI. Lacrimosa dies illa",58,199840,False,0.069,0.101,2,-23.487,0,0.0407,0.961,0.795,0.444,0.0707,74.782,4,"classical, classical era"
745,Wolfgang Amadeus Mozart,"Mozart: Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile""","Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": I. Allegro",54,291666,False,0.315,0.248,0,-20.874,1,0.0385,0.982,0.913,0.113,0.66,120.286,4,"classical, classical era"
746,Wolfgang Amadeus Mozart,"Mozart: Piano Concertos, Vol. 6","Piano Concerto No. 21 in C Major, K. 467: II. Andante",61,433666,False,0.137,0.0311,5,-28.208,1,0.0381,0.982,0.972,0.0908,0.063,179.223,4,"classical, classical era"
747,Wolfgang Amadeus Mozart,"Mozart, W.A.: The Wind Concertos / Serenades / Divertimenti","Serenade in B-Flat Major, K. 361 ""Gran Partita"": III. Adagio",58,330000,False,0.171,0.037,3,-25.191,1,0.0409,0.991,0.898,0.123,0.037,67.89,4,"classical, classical era"
748,Wolfgang Amadeus Mozart,Mozart,"Mozart: Fantasia in D Minor, K. 397",51,319973,False,0.384,0.0494,2,-25.316,1,0.0548,0.994,0.908,0.0958,0.0785,125.261,4,"classical, classical era"
749,Wolfgang Amadeus Mozart,Amadeus,"Symphony No. 25 in G Minor, K. 183: I. Allegro con brio",57,460026,False,0.428,0.237,7,-13.764,0,0.0351,0.987,0.896,0.0849,0.357,79.904,4,"classical, classical era"
750,Wolfgang Amadeus Mozart,Mozart: Requiem Realisations,"Requiem, K. 626: Lacrimosa",57,169666,False,0.162,0.0898,2,-23.269,0,0.0354,0.944,0.917,0.187,0.0413,132.047,4,"classical, classical era"
751,Wolfgang Amadeus Mozart,MozartReworked,"Ave verum corpus, K.618 (Arr. for Piano by Franz Liszt)",57,195000,False,0.435,0.00354,11,-39.482,1,0.0485,0.986,0.909,0.096,0.179,68.542,4,"classical, classical era"
752,Wolfgang Amadeus Mozart,"Mozart: Flute Concerto No. 1, K. 313 - Flute and Harp Concerto, K. 299 & Clarinet Concerto, K. 622","Mozart: Clarinet Concerto in A Major, K. 622: II. Adagio",49,394560,False,0.15,0.0115,2,-26.636,1,0.0425,0.976,0.191,0.0836,0.0955,101.769,4,"classical, classical era"
753,Wolfgang Amadeus Mozart,Mozart: Works for Violin & Orchestra,"Adagio in E Major, K. 261",56,517360,False,0.194,0.079,4,-21.389,1,0.0425,0.969,0.498,0.126,0.082,100.309,4,"classical, classical era"
754,A,Lucky Stairs,Max Explain,0,345694,False,0.458,0.973,8,-2.494,1,0.127,0.000562,0.272,0.253,0.252,156.992,4,unknown
755,A,Lucky Stairs,Sickness From Fitting In,0,247790,False,0.389,0.915,0,-2.91,1,0.0533,0.0804,0.706,0.21,0.649,166.014,4,unknown
756,A,Lucky Stairs,Born Lacking,0,159349,False,0.364,0.869,7,-4.326,0,0.0536,0.255,0.00401,0.0947,0.337,159.04,4,unknown
757,A,Lucky Stairs,Gifts and Curses,0,266451,False,0.446,0.886,0,-5.572,0,0.0537,0.0527,0.91,0.182,0.0627,166.97,4,unknown
758,A,Lucky Stairs,Punished or Banished,0,198002,False,0.364,0.996,5,-0.569,0,0.13,0.00028,5.41e-05,0.107,0.144,149.037,4,unknown
759,A,Lucky Stairs,Bad Feeling Now Good Feeling Later,0,307407,False,0.407,0.998,0,-0.347,1,0.0696,0.167,0.116,0.0972,0.459,145.031,4,unknown
760,A,Lucky Stairs,Commentary Community,0,278236,False,0.488,0.82,2,-5.189,1,0.0942,0.00526,0.897,0.629,0.255,77.499,4,unknown
761,A,Greetings to Planet Earth,Severence package all in 1,0,140347,False,0.27,0.683,1,-3.131,1,0.0424,0.000425,8.2e-05,0.194,0.04,174.908,4,unknown
762,A,Lucky Stairs,Friendly Fired,0,292507,False,0.263,0.959,4,-1.28,0,0.0577,0.142,1.05e-05,0.134,0.0623,156.222,4,unknown
763,A,Lucky Stairs,Low IQ W,0,272793,False,0.432,0.996,10,-0.47,0,0.182,0.143,0.951,0.131,0.0386,125.018,4,unknown
764,Ne-Yo,Planet Pit (Deluxe Version),Give Me Everything (feat. Nayer),86,252306,False,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,4,"dance pop, pop, r&b, urban contemporary"
765,Ne-Yo,Globalization,Time of Our Lives,84,229360,True,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,4,"dance pop, pop, r&b, urban contemporary"
766,Ne-Yo,In My Own Words,So Sick,78,207186,False,0.452,0.574,6,-8.336,1,0.311,0.245,0.0,0.189,0.578,92.795,4,"dance pop, pop, r&b, urban contemporary"
767,Ne-Yo,Year Of The Gentleman (Bonus Track Edition),Miss Independent,77,232000,False,0.673,0.681,1,-5.693,1,0.118,0.52,0.0,0.235,0.707,171.864,4,"dance pop, pop, r&b, urban contemporary"
768,Ne-Yo,Because Of You,Because Of You,75,266840,False,0.81,0.538,0,-5.783,0,0.0357,0.53,0.0,0.0951,0.832,109.97,4,"dance pop, pop, r&b, urban contemporary"
769,Ne-Yo,Year Of The Gentleman (Bonus Track Edition),Closer,66,234360,False,0.711,0.754,4,-6.461,0,0.0763,0.028,2.96e-05,0.152,0.59,126.05,4,"dance pop, pop, r&b, urban contemporary"
770,Ne-Yo,Non-Fiction (Deluxe),She Knows,67,214725,True,0.705,0.572,8,-5.799,0,0.0326,0.0262,0.0,0.585,0.574,139.977,4,"dance pop, pop, r&b, urban contemporary"
771,Ne-Yo,In My Own Words,Sexy Love,71,220853,False,0.693,0.513,8,-6.447,1,0.0415,0.296,0.00013,0.0604,0.49,94.021,4,"dance pop, pop, r&b, urban contemporary"
772,Ne-Yo,Year Of The Gentleman (Bonus Track Edition),Mad,70,254533,False,0.727,0.65,0,-5.357,1,0.0337,0.662,0.0,0.111,0.668,129.993,4,"dance pop, pop, r&b, urban contemporary"
773,Ne-Yo,R.E.D. (Deluxe Edition),Let Me Love You (Until You Learn To Love Yourself),68,251626,False,0.657,0.676,5,-6.633,1,0.0393,0.245,0.0,0.368,0.246,124.904,4,"dance pop, pop, r&b, urban contemporary"
774,a,H3LLB3NT,Too Fast,0,187936,True,0.747,0.467,2,-8.853,0,0.372,0.0966,0.0,0.069,0.595,161.487,4,unknown
775,Alesso,Motion,Under Control (feat. Hurts),78,184280,False,0.544,0.915,8,-3.405,1,0.0841,0.129,0.000914,0.115,0.51,126.094,4,"dance pop, edm, pop, pop dance, progressive electro house"
776,Alesso,I Like It (with Nate Smith),I Like It (with Nate Smith),78,152349,False,0.658,0.817,11,-3.652,0,0.0373,0.000266,0.000101,0.259,0.629,129.075,4,"dance pop, edm, pop, pop dance, progressive electro house"
777,Alesso,Words (feat. Zara Larsson),Words (feat. Zara Larsson),77,142677,False,0.739,0.586,10,-5.079,0,0.0472,0.0245,0.000252,0.308,0.444,124.026,4,"dance pop, edm, pop, pop dance, progressive electro house"
778,Alesso,Forever,Heroes (we could be),71,210013,False,0.503,0.748,5,-4.124,1,0.0619,0.0305,0.0,0.343,0.356,125.896,4,"dance pop, edm, pop, pop dance, progressive electro house"
779,Alesso,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Let Me Go (with Alesso, Florida Georgia Line & watt)",72,174800,False,0.664,0.708,8,-4.154,1,0.0474,0.0337,0.0,0.0841,0.742,103.07,4,"dance pop, edm, pop, pop dance, progressive electro house"
780,Alesso,Native,If I Lose Myself - Alesso vs OneRepublic,60,214813,False,0.522,0.782,2,-4.846,1,0.0412,0.216,1.08e-05,0.133,0.169,125.994,4,"dance pop, edm, pop, pop dance, progressive electro house"
781,Alesso,When I’m Gone (with Katy Perry),When I’m Gone (with Katy Perry),68,161266,False,0.685,0.886,0,-4.179,1,0.034,0.028,0.0,0.481,0.615,125.034,4,"dance pop, edm, pop, pop dance, progressive electro house"
782,Alesso,EDM Hits,Calling (Lose My Mind) - Radio Edit,56,205440,False,0.416,0.85,1,-4.91,0,0.0455,0.00849,0.000175,0.204,0.142,125.096,4,"dance pop, edm, pop, pop dance, progressive electro house"
783,Alesso,Going Dumb,Going Dumb (with Stray Kids),61,169506,False,0.834,0.652,6,-4.855,0,0.0592,0.151,0.0,0.148,0.482,121.976,4,"dance pop, edm, pop, pop dance, progressive electro house"
784,Alesso,REMEDY,REMEDY,61,190295,False,0.601,0.777,0,-4.612,1,0.0471,0.269,0.0,0.0883,0.485,119.963,4,"dance pop, edm, pop, pop dance, progressive electro house"
785,A,V olume 2,Will You Still Love Me Tomorrow - Bachata,9,196310,False,0.802,0.49,10,-9.708,1,0.0316,0.0232,0.0146,0.354,0.71,133.025,4,unknown
786,A,Volume One,California Dreamin',0,132571,False,0.535,0.686,9,-10.074,0,0.0387,0.128,0.0,0.191,0.815,131.237,4,unknown
787,A,V olume 2,Sunshine of Your Love - New Arrangement,0,251167,False,0.771,0.483,2,-6.337,1,0.0323,0.118,0.000213,0.115,0.823,118.029,4,unknown
788,A,Volume One,"Quizás, Quizás",0,158772,False,0.64,0.66,0,-10.926,1,0.0275,0.258,0.000564,0.359,0.9,128.701,4,unknown
789,A,Volume One,Till There was You,0,155062,False,0.702,0.609,5,-10.992,1,0.0283,0.288,2.43e-06,0.106,0.568,117.637,4,unknown
790,A,Volume One,The Girl from Ocean Drive,0,227604,False,0.718,0.451,7,-11.366,1,0.0635,0.0215,0.0,0.107,0.746,125.021,4,unknown
791,A,V olume 2,Dos y Dos Son Cuatro,0,243983,False,0.8,0.776,4,-7.933,0,0.0881,0.31,7.78e-05,0.322,0.734,146.997,4,unknown
792,A,Volume One,Everybody Feeling,0,164127,False,0.692,0.655,2,-10.009,1,0.0444,0.135,1.41e-06,0.0646,0.916,115.541,4,unknown
793,A,Volume One,Can't Take my Eyes Off of You,0,234631,False,0.835,0.422,4,-12.942,1,0.0495,0.223,0.0,0.0758,0.557,124.661,4,unknown
794,A,V olume 2,Get Lucky - New Arrangement,0,200855,False,0.805,0.664,1,-8.57,0,0.0352,0.427,2.18e-05,0.108,0.889,124.962,4,unknown
795,Rauw Alejandro,Santa,Santa,84,193038,False,0.725,0.709,3,-5.017,0,0.129,0.321,0.000189,0.114,0.648,99.993,4,"puerto rican pop, reggaeton, trap latino, urbano latino"
796,Rauw Alejandro,VICE VERSA,Desesperados,83,224996,True,0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,4,"puerto rican pop, reggaeton, trap latino, urbano latino"
797,Rauw Alejandro,VICE VERSA,Cúrame,83,164705,True,0.765,0.625,9,-3.599,0,0.0548,0.584,0.00111,0.112,0.262,102.101,4,"puerto rican pop, reggaeton, trap latino, urbano latino"
798,Rauw Alejandro,VICE VERSA,Todo De Ti,81,199604,True,0.78,0.719,3,-3.613,0,0.0506,0.302,0.000196,0.0931,0.336,127.962,4,"puerto rican pop, reggaeton, trap latino, urbano latino"
799,Rauw Alejandro,SATURNO,LOKERA,80,197101,True,0.836,0.826,11,-2.66,0,0.0461,0.213,6.03e-06,0.0814,0.579,102.025,4,"puerto rican pop, reggaeton, trap latino, urbano latino"
800,Rauw Alejandro,PLAYA SATURNO,DILUVIO,81,197052,True,0.845,0.795,9,-3.502,0,0.0681,0.343,1.78e-05,0.224,0.681,94.969,4,"puerto rican pop, reggaeton, trap latino, urbano latino"
801,Rauw Alejandro,Tiroteo (Remix),Tiroteo - Remix,80,321555,False,0.75,0.522,9,-7.018,1,0.0293,0.282,0.0,0.0743,0.601,110.427,4,"puerto rican pop, reggaeton, trap latino, urbano latino"
802,Rauw Alejandro,El Efecto,El Efecto,79,217142,False,0.849,0.781,0,-4.635,0,0.159,0.406,0.0,0.0801,0.893,84.041,4,"puerto rican pop, reggaeton, trap latino, urbano latino"
803,Rauw Alejandro,Déjame Entrar,Déjame Entrar,79,254705,True,0.674,0.7,0,-5.809,1,0.0473,0.342,3.57e-05,0.0994,0.255,102.031,4,"puerto rican pop, reggaeton, trap latino, urbano latino"
804,Rauw Alejandro,Afrodisíaco,Dile a El,79,209540,True,0.784,0.587,4,-3.572,0,0.0767,0.375,0.00109,0.111,0.261,90.032,4,"puerto rican pop, reggaeton, trap latino, urbano latino"
805,A,im8yrsold,FL8XG8D,0,140800,False,0.555,0.48,1,-8.597,1,0.0652,5.22e-06,0.0211,0.198,0.25,149.954,4,unknown
806,A,im8yrsold,24,0,89006,False,0.56,0.725,1,-13.662,1,0.213,0.00492,0.00634,0.375,0.317,151.131,4,unknown
807,A,im8yrsold,KC3K (fern_shy),0,139867,False,0.745,0.582,1,-7.366,1,0.0597,2.83e-05,2.42e-05,0.113,0.314,151.035,4,unknown
808,A,Forget Ab It,Forget Ab It,0,107552,False,0.67,0.79,1,-2.971,1,0.0617,0.000284,0.0,0.136,0.0757,143.133,4,unknown
809,A,21,21,0,95500,False,0.587,0.864,1,-12.122,1,0.458,0.000845,0.000438,0.733,0.629,140.09,4,unknown
810,A,im8yrsold,IC8*NTf33LMY80DY,0,83478,False,0.704,0.484,1,-9.535,1,0.127,6.72e-05,0.22,0.126,0.103,138.197,4,unknown
811,AFROJACK,Planet Pit (Deluxe Version),Give Me Everything (feat. Nayer),86,252306,False,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,4,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house"
812,AFROJACK,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack) - Afrojack Remix",29,197040,False,0.494,0.793,9,-4.859,1,0.339,0.168,0.331,0.374,0.109,127.979,4,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house"
813,AFROJACK,Raving,Raving,69,138951,True,0.701,0.959,0,-4.445,1,0.053,0.0126,0.00221,0.113,0.15,130.007,4,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house"
814,AFROJACK,PERO NO TE ENAMORES,FVCK,66,186116,True,0.698,0.699,1,-7.482,0,0.111,0.042,0.0262,0.0833,0.231,119.97,4,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house"
